GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), !! HV Discharge Amps(A),!! HV Volts(V),!! Inst. kPower(kW),!! Inst. kW/km(kW/km/h),!! Inst. kW/miles per hour(kW/mph),!! Inst. Miles per hour/kW(mph/kW),!! Inst. Power(W),!! Inst. W/ miles per hour(W/mph),!! Inst. W/km per hour(W/km/h),!! MGA Current(A),!! MGA kPower(kW),!! MGA Power(W),!! MGA Voltage(V),!! MGB Current(A),!! MGB kPower(kW),!! MGB Power(W),!! MGB Voltage(V),!! SOC (Usable)(%),!! SOC(Raw)(%),!!Inst km per hour /kW(km/h/kW),!Charger AC Current(A),!Charger AC Voltage(V),!Charger HV Current(A),!Charger HV Power(W),!Charger HV Voltage(V),!Control Module Voltage(V),!Engine Coolant Temp(°F),!Engine Oil Temp(°F),!EV km this Cycle(miles),!EV Miles this Cycle(ft),!Fuel Level(%),!Fuel Remaining(Gallons),!HV Battery Temp(°F),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°F),!PRNDL,!Speed kmh(kmh),!Tran Temp(°F),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),*Brake Tq(ft-lb),*Charging Limit?(W),*Clutch C2 Slip(RPM),*Clutch C3 Slip(RPM),*H2 Volt from VICM?(V),*M AC High Side Pressure(psi),*M Commanded Throttle Pos(%),*M Engine Torque(ft-lb),*M Engine Torque m1(ft-lb),*M Fuel System Status(B1),*M Intake Air Temp IAT(°F),*M Long Term Fuel Trip Bank 2(%),*M Long Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank2(%),*M Spark Advance(Deg),*Outside Temp Filtered(°F),*Transmission ISS  19 41(RPM),*Transmission Pressure,Engine Coolant Temperature(°F),Engine Load(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Hybrid/EV Battery Remaining Charge(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Tue Dec 30 17:52:56 PST 2025,30-Dec-2025 17:52:56.959,-117.23973016,32.68395819,0.0,3.7900924682617188,-18.59063720703125,0.0,-1.88,0.99,9.65,0.03,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.6,-0.2,-199.2,332,-11.38,13.73,0,0,0,0,0,334,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,729,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1892.25,55.29,74.84,1944.96,12.43,-60.99,0,32.68,-117.24,42,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,975,0,0,31.37,15,-,-,-,-,-,0,0,0,-0.05,13.85,13.6
Tue Dec 30 17:52:57 PST 2025,30-Dec-2025 17:52:57.959,-117.23973013,32.68395809,0.0,3.7900924682617188,-18.595855712890625,0.0,-1.88,0.97,9.65,0.03,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.6,-0.2,-199.2,332,-11.38,13.73,0,0,0,0,0,334,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,729,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1892.25,55.29,74.84,1944.96,12.43,-61.01,0,32.68,-117.24,42,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,975,0,0,31.37,15,-,-,-,-,-,0,0,0,-0.05,13.85,13.6
Tue Dec 30 17:52:58 PST 2025,30-Dec-2025 17:52:58.960,-117.23973018,32.68395809,0.0,3.7900924682617188,-18.59112548828125,0.0,-1.88,0.99,9.65,0.03,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.6,-0.2,-199.2,332,-11.38,13.73,0,0,0,0,0,334,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,729,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1892.25,55.29,74.84,1944.96,12.43,-60.99,0,32.68,-117.24,43,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,975,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:52:59 PST 2025,30-Dec-2025 17:52:59.959,-117.23973019,32.6839581,0.0,3.7900924682617188,-18.589813232421875,0.0,-1.87,0.98,9.64,0.03,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.6,-0.2,-199.2,332,-11.38,13.73,0,0,0,0,0,334,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,729,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1892.25,55.29,74.84,1942.06,12.43,-60.99,0,32.68,-117.24,42,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,975,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:53:00 PST 2025,30-Dec-2025 17:53:00.959,-117.23973019,32.68395811,0.0,3.7900924682617188,-18.590301513671875,0.0,-1.88,0.97,9.64,0.02,2.1,352.09,0.74,-,∞,0,739.4,∞,∞,-0.7,-0.23,0,333,-0.5,-0.17,-166.5,333,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,709,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1891.75,55.29,74.84,1942.06,12.43,-60.99,0,32.68,-117.24,43,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,980,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:53:01 PST 2025,30-Dec-2025 17:53:01.959,-117.23973022,32.68395812,0.0,3.7900924682617188,-18.590789794921875,0.0,-1.88,0.99,9.63,0.02,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,709,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1891,55.29,74.84,1940.6,12.43,-60.99,0,32.68,-117.24,43,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,981,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.84,13.6
Tue Dec 30 17:53:02 PST 2025,30-Dec-2025 17:53:02.959,-117.23973022,32.68395812,0.0,3.7900924682617188,-18.591156005859375,0.0,-1.87,0.99,9.64,0.02,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,707,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1891,55.29,74.84,1940.6,12.43,-60.99,0,32.68,-117.24,41,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,981,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.84,13.6
Tue Dec 30 17:53:03 PST 2025,30-Dec-2025 17:53:03.958,-117.23973022,32.68395813,0.0,3.7900924682617188,-18.592315673828125,0.0,-1.88,0.98,9.66,0.03,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,707,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1891,55.29,74.84,1940.6,12.43,-61,0,32.68,-117.24,42,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,981,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.84,13.6
Tue Dec 30 17:53:04 PST 2025,30-Dec-2025 17:53:04.959,-117.23973022,32.68395813,0.0,3.7900924682617188,-18.592529296875,0.0,-1.89,0.98,9.63,0.02,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.9,-0.3,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,723,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1892,55.29,74.84,1939.15,12.43,-61,0,32.68,-117.24,41,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,984,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.84,13.6
Tue Dec 30 17:53:05 PST 2025,30-Dec-2025 17:53:05.959,-117.23973023,32.68395813,0.0,3.7900924682617188,-18.592681884765625,0.0,-1.87,0.98,9.65,0.03,2.1,352.09,0.74,-,∞,0,739.4,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.84,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,723,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1890.5,55.29,74.84,1937.7,12.43,-61,0,32.68,-117.24,41,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,986,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:53:06 PST 2025,30-Dec-2025 17:53:06.959,-117.23973025,32.68395812,0.0,3.7900924682617188,-18.59210205078125,0.0,-1.89,0.98,9.65,0.03,2.1,352.09,0.74,-,∞,0,739.4,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.84,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,702,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1890.5,55.29,74.84,1937.7,12.43,-61,0,32.68,-117.24,40,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,986,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:53:07 PST 2025,30-Dec-2025 17:53:07.959,-117.23973025,32.68395812,0.0,3.7900924682617188,-18.59185791015625,0.0,-1.88,0.98,9.64,0.02,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.7,-0.23,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,702,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1890,55.29,74.84,1936.25,12.43,-61,0,32.68,-117.24,39,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,987,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:53:08 PST 2025,30-Dec-2025 17:53:08.959,-117.23973025,32.68395812,0.0,3.7900924682617188,-18.593017578125,0.0,-1.88,0.97,9.63,0.02,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.7,-0.23,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,714,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1890,55.29,74.84,1936.25,12.43,-61,0,32.68,-117.24,39,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,987,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:53:09 PST 2025,30-Dec-2025 17:53:09.960,-117.23973027,32.68395814,0.0,3.7900924682617188,-18.59063720703125,0.0,-1.88,0.98,9.64,0.03,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.7,-0.23,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.85,132.8,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,714,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1890,55.29,74.84,1936.25,12.43,-60.99,0,32.68,-117.24,39,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,987,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:53:10 PST 2025,30-Dec-2025 17:53:10.959,-117.23973027,32.68395814,0.0,3.7900924682617188,-18.590576171875,0.0,-1.89,0.99,9.65,0.03,2.1,352.09,0.74,-,∞,0,739.4,∞,∞,-0.7,-0.23,0,333,-0.6,-0.2,-199.2,332,-11.38,13.73,0,0,0,0,0,333.5,13.84,131,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,714,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1891,55.29,75.27,1934.8,12.43,-60.99,0,32.68,-117.24,40,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,991,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
Tue Dec 30 17:53:11 PST 2025,30-Dec-2025 17:53:11.960,-117.23973027,32.68395814,0.0,3.7900924682617188,-18.591400146484375,0.0,-1.88,0.98,9.65,0.03,2.4,352.09,0.85,-,∞,0,845.03,∞,∞,-0.8,-0.27,0,333,-0.5,-0.17,-166,332,-11.38,13.73,0,0,0,0,0,333.5,13.84,131,131,0,0,55.29,5.15,71.6,13.73,29480,-9.4,8,0,-,11.64,703,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,68.9,50.2,55.29,49.02,50.2,15,50,-,3520,132.8,0,0,-1891.25,55.29,74.84,1934.8,12.43,-61,0,32.68,-117.24,40,0,-,13.73,13.73,105.8,14.65,0,12.12,8.25,0,-,-,-,21.18,992,0,0,31.37,15,-,-,-,-,-,0,0,0,0.15,13.85,13.6
