GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), !! HV Discharge Amps(A),!! HV Volts(V),!! Inst. kPower(kW),!! Inst. kW/km(kW/km/h),!! Inst. kW/miles per hour(kW/mph),!! Inst. Miles per hour/kW(mph/kW),!! Inst. Power(W),!! Inst. W/ miles per hour(W/mph),!! Inst. W/km per hour(W/km/h),!! MGA Current(A),!! MGA kPower(kW),!! MGA Power(W),!! MGA Voltage(V),!! MGB Current(A),!! MGB kPower(kW),!! MGB Power(W),!! MGB Voltage(V),!! SOC (Usable)(%),!! SOC(Raw)(%),!!Inst km per hour /kW(km/h/kW),!Charger AC Current(A),!Charger AC Voltage(V),!Charger HV Current(A),!Charger HV Power(W),!Charger HV Voltage(V),!Control Module Voltage(V),!Engine Coolant Temp(°F),!Engine Oil Temp(°F),!EV km this Cycle(miles),!EV Miles this Cycle(ft),!Fuel Level(%),!Fuel Remaining(Gallons),!HV Battery Temp(°F),!Hybrid Pack Remaining (SOC)(%),!Last Charge AC Wh(Wh),!Power Electronics Cooling Temp(°F),!PRNDL,!Speed kmh(kmh),!Tran Temp(°F),* kWh Used (2011/2012)(kWh),*Bat Coolant Pump RPM(RPM),*Bat Coolant Valve(?),*Bat heat(W),*Brake Tq(ft-lb),*Charging Limit?(W),*Clutch C2 Slip(RPM),*Clutch C3 Slip(RPM),*H2 Volt from VICM?(V),*M AC High Side Pressure(psi),*M Commanded Throttle Pos(%),*M Engine Torque(ft-lb),*M Engine Torque m1(ft-lb),*M Fuel System Status(B1),*M Intake Air Temp IAT(°F),*M Long Term Fuel Trip Bank 2(%),*M Long Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank1(%),*M Short Term Fuel Trip Bank2(%),*M Spark Advance(Deg),*Outside Temp Filtered(°F),*Transmission ISS  19 41(RPM),*Transmission Pressure,Engine Coolant Temperature(°F),Engine Load(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Hybrid Battery Charge (%)(%),Hybrid/EV Battery Remaining Charge(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(ft-lb),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:07.433,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,3,352.2,1.06,-,∞,0,1056.61,∞,∞,-0.5,-0.17,0,334,0,0,0,333,-10.18,14.51,0,0,0,0,0,334,14.46,188.6,167,0,0,92.55,8.62,73.4,14.51,29480,-9.4,3,0,-,11.52,857,0,0,423.36,0,-,-,321,-0.15,0.39,-0.18,-,0,70.7,50.2,53.73,50.2,50.2,30,50.9,-,3520,188.6,0,0,85.5,92.16,75.71,2220.53,12.43,220.59,179.7,32.84,-116.99,63,4.85,-,14.51,14.51,109.4,14.65,0,12.25,8.17,0,36.6,0,63.4,21.18,155,4.85,0,31.37,30,-,12.82,7.8,30.16,0.15,75.57,38.63,36.94,0.29,14.48,14.2
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:08.431,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,3,352.2,1.06,-,∞,0,1056.61,∞,∞,-0.6,-0.2,0,334,0,0,0,333,-10.18,14.51,0,0,0,0,0,334,14.48,188.6,167,0,0,92.55,8.62,73.4,14.51,29480,-9.4,3,0,-,11.52,857,0,0,423.36,0,-,-,321,-0.15,0.39,-0.18,-,0,70.7,50.2,53.73,50.2,50.2,30,50.9,-,3520,188.6,0,0,85.5,92.16,75.71,2220.53,12.43,220.59,179.7,32.84,-116.99,63,4.85,-,14.51,14.51,109.4,14.65,0,12.25,8.17,0,36.6,0,63.4,21.18,155,4.85,0,31.37,30,-,12.82,7.8,30.16,0.15,75.57,38.63,36.94,0.29,14.48,14.2
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:09.433,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,3,352.2,1.06,-,∞,0,1056.61,∞,∞,-0.6,-0.2,0,334,0,0,0,333,-10.18,14.51,0,0,0,0,0,334,14.48,188.6,167,0,0,92.55,8.62,73.4,14.51,29480,-9.4,3,0,-,11.52,900,0,0,423.36,0,-,-,321,-0.15,0.39,-0.18,-,0,70.7,50.2,53.73,50.2,50.2,30,50.9,-,3520,188.6,0,0,85.5,92.16,75.71,2220.53,12.43,220.59,179.7,32.84,-116.99,63,4.85,-,14.51,14.51,109.4,14.65,0,12.25,8.17,0,36.6,0,63.4,21.18,155,4.85,0,31.37,30,-,12.82,7.8,30.16,0.15,75.57,38.63,36.94,0.29,14.48,14.2
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:10.434,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,2.7,352.2,0.95,-,∞,0,950.95,∞,∞,-0.6,-0.2,0,333,0,0,0,333,-10.18,14.51,0,0,0,0,0,334,14.48,188.6,167,0,0,92.55,8.62,73.4,14.51,29480,-9.4,3,0,-,11.52,900,0,0,423.36,0,-,-,321,-0.15,0.39,-0.18,-,0,70.7,50.2,53.73,50.2,50.2,30,50.9,-,3520,188.6,0,0,89.5,92.16,75.71,2210.38,12.43,220.59,179.7,32.84,-116.99,63,4.85,-,14.51,14.51,109.4,14.65,0,12.25,8.17,0,35.19,0,64.81,21.18,158,4.85,0,31.37,30,-,12.81,7.81,30.12,0.15,78.59,38.63,39.96,0.29,14.48,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:11.429,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,2.7,352.2,0.95,-,∞,0,950.95,∞,∞,-0.6,-0.2,0,333,0,0,0,333,-10.18,14.51,0,0,0,0,0,334.5,14.48,188.6,168.8,0,0,92.16,8.58,73.4,14.51,29480,-9.4,3,0,-,11.52,882,0,0,423.36,0,-,-,321,-0.15,0.39,-0.18,-,0,70.7,50.2,53.73,50.2,50.2,30,50.9,-,3520,188.6,0,0,89.5,92.16,75.71,2210.38,12.43,220.59,179.7,32.84,-116.99,63,4.85,-,14.51,14.51,109.4,14.65,0,12.25,8.17,0,35.19,0,64.81,21.18,158,4.85,0,31.37,30,-,12.81,7.81,30.12,0.15,78.59,38.63,39.96,0.29,14.48,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:12.431,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,2.7,352.2,0.95,-,∞,0,950.95,∞,∞,-0.6,-0.2,0,333,0,0,0,333,-10.18,14.51,0,0,0,0,0,334.5,14.48,188.6,168.8,0,0,92.16,8.58,73.4,14.51,29480,-9.4,3,0,-,11.52,882,0,0,423.36,0,-,-,321,-0.15,0.39,-0.18,-,0,70.7,50.2,53.73,50.2,50.2,30,50.9,-,3520,188.6,0,0,89.5,92.16,75.71,2210.38,12.43,220.59,179.7,32.84,-116.99,63,4.85,-,14.51,14.51,109.4,14.65,0,12.25,8.17,0,35.19,0,64.81,21.18,158,4.85,0,31.37,30,-,12.81,7.81,30.12,0.15,78.59,38.63,39.96,0.29,14.48,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:13.431,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,3,352.2,1.06,-,∞,0,1056.61,∞,∞,-0.6,-0.2,0,333,0,0,0,333,-10.18,14.51,0,0,0,0,0,334.5,14.48,188.6,168.8,0,0,92.16,8.58,73.4,14.51,29480,-9.4,3,0,-,11.52,882,0,0,423.36,0,-,-,321,-0.15,0.39,-0.18,-,0,70.7,50.2,53.73,50.2,50.2,30,50.9,-,3520,188.6,0,0,92,92.16,75.27,2200.22,12.43,220.59,179.7,32.84,-116.99,63,4.85,-,14.51,14.51,109.4,14.65,0,12.24,8.17,0,33.94,0,66.06,21.18,160,4.85,0,31.37,30,-,12.79,7.82,30.08,0.15,81.49,38.63,42.86,0.29,14.48,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:14.431,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,3,352.2,1.06,-,∞,0,1056.61,∞,∞,-0.6,-0.2,0,333,0,0,0,333,-10.18,14.51,0,0,0,0,0,334.5,14.48,188.6,168.8,0,0,92.16,8.58,73.4,14.51,29480,-9.4,3,0,-,11.52,885,0,0,0,0,-,-,321,-0.15,0.39,-0.18,-,0,70.7,50.2,53.73,50.2,50.2,30,50.9,-,3840,188.6,0,0,92,92.55,75.27,2200.22,12.43,220.59,179.7,32.84,-116.99,63,4.85,-,14.51,14.51,109.4,14.65,0,12.24,8.17,0,33.38,0,66.62,21.18,160,4.85,0,31.37,30,-,12.77,7.83,30.05,0.15,82.86,38.63,44.23,0.29,14.5,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:15.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,5.7,359.06,2.05,-,1255009.62,0.8,2046.66,1255.01,2046.66,0.25,0.08,0,333,2.35,0.78,782.55,333,-10.18,14.51,15.87,0,0,0,0,333.5,14.48,188.6,168.8,0,0,93.33,8.69,73.4,14.51,29480,-9.4,3,1,-,11.52,885,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,70.7,50.2,53.73,50.2,50.2,30,50.9,-,3840,188.6,0,0,94.5,92.55,75.27,2194.42,12.43,220.59,179.7,32.84,-116.99,63,4.85,-,14.51,14.51,109.4,14.65,0,12.24,8.17,0,33.34,0,66.66,21.18,162,4.85,0,31.37,30,-,12.77,7.83,30.05,0.15,82.94,38.63,44.31,0.29,14.5,14.2
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:16.432,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,21.9,369.42,2.05,-,1255009.62,0.8,2046.66,1255.01,2046.66,0.25,0.08,0,333,2.35,0.78,782.55,333,-10.18,14.51,15.87,0,0,0,0,333.5,14.48,188.6,168.8,0,0,93.33,8.69,73.4,14.51,29480,-9.4,3,1,-,11.52,885,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,71.6,50.2,53.73,50.2,50.2,30,50.9,-,4000,188.6,0,0,99,94.12,75.71,2188.62,12.43,220.59,179.7,32.84,-116.99,63,2.99,0.71,14.51,14.51,111.2,14.65,0,12.24,8.17,0,32.62,0,67.38,21.18,164,4.85,1.86,31.37,30,-,12.76,7.84,30.01,0.15,84.78,38.86,45.92,0.29,14.48,14.2
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:17.433,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,21.9,369.42,8.09,-,4960996,0.2,8090.34,4961,8090.34,3.35,1.1,0,329,31.85,10.48,10478.65,329,-10.18,14.51,59.28,0,0,0,0,329.5,14.48,188.6,168.8,0,0,96.86,9.02,73.4,14.51,29480,-9.4,3,1,-,11.52,885,0,0,0,0,-,-,320.5,-0.15,0.39,-0.18,-,0,71.6,50.2,53.73,50.2,50.2,30,50.9,-,4000,188.6,0,0,99,94.12,75.71,2188.62,12.43,220.59,179.7,32.84,-116.99,63,2.99,0.71,14.51,14.51,111.2,14.65,0,12.24,8.17,0,32.62,0,67.38,21.18,164,4.85,1.86,31.37,30,-,12.76,7.84,30.01,0.15,84.78,38.86,45.92,0.29,14.48,14.2
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:18.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,21.9,369.42,8.09,-,413416.31,2.42,8090.34,413.42,674.19,3.35,1.1,0,329,31.85,10.48,10478.65,329,-10.18,14.51,711.38,0,0,0,0,329.5,14.48,188.6,168.8,0,0,96.86,9.02,73.4,14.51,29480,-9.4,3,12,-,11.52,862,0,0,0,0,-,-,316.5,-0.15,0.39,-0.18,-,0,71.6,50.2,53.73,50.2,50.2,30,50.9,-,4960,188.6,0,0,99,98.82,74.84,2188.62,12.43,220.59,179.7,32.84,-116.99,63,2.99,0.71,14.51,14.51,111.2,14.65,0,12.24,8.17,0,31.84,0,68.16,21.18,164,4.85,1.86,31.37,30,-,12.76,7.84,30.01,0.15,86.85,40.93,45.92,0.29,14.48,14.2
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:19.431,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,3,349.62,1.05,-,53597.51,18.66,1048.88,53.6,87.41,-0.6,-0.2,0,333,-3.2,-1.07,-1065.6,333,-10.18,14.51,102.97,0,0,0,0,333,14.48,188.6,168.8,0,0,97.65,9.09,73.4,14.51,29480,-9.4,3,17,-,11.52,840,0,0,0,0,-,-,316.5,-0.15,0.39,-0.18,-,0,71.6,50.2,53.73,50.2,50.2,30,50.9,-,4960,188.6,0,0,114.5,98.82,74.84,2182.82,12.43,220.59,179.7,32.84,-116.99,63,5.09,12.85,14.51,14.51,111.2,14.65,217.67,12.24,8.17,0,32.06,0,67.94,21.18,166,4.85,9.94,31.37,30,-,12.78,7.83,30.05,0.16,87.18,41.26,45.92,0.29,14.48,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:20.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,3,349.62,1.05,-,37833.54,26.43,1048.88,37.83,61.7,-0.6,-0.2,0,333,-3.2,-1.07,-1065.6,333,-10.18,14.51,145.87,0,0,0,0,333,14.48,188.6,168.8,0,0,97.65,9.09,73.4,14.51,29480,-9.4,3,17,-,11.52,840,0,0,0,0,-,-,314,-0.15,0.39,-0.18,-,0,71.6,50.2,53.73,50.2,50.2,30,50.9,-,4320,188.6,0,0,114.5,96.86,74.84,2182.82,12.43,220.59,179.7,32.84,-116.99,63,7.57,6.01,14.51,14.51,111.2,14.65,217.67,12.25,8.17,0,33.33,0,66.67,21.18,166,4.85,12.43,31.37,30,-,12.79,7.82,30.09,0.16,88.85,42.92,45.92,0.29,14.48,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:21.431,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,36.6,363.92,13.32,-,480443.66,2.08,13319.54,480.44,783.5,-0.5,-0.16,0,327,48.05,15.66,15664.3,326,-10.78,14.12,1709.71,0,0,0,0,326.5,14.48,188.6,168.8,0,0,94.12,8.76,73.4,14.12,29480,-9.4,3,23,-,11.58,840,0,0,0,0,-,-,314,-0.15,0.39,-0.18,-,0,71.6,50.2,53.73,50.2,50.2,30,50.9,-,4320,188.6,0,0,129,96.86,74.84,2175.57,12.43,220.59,179.7,32.84,-116.99,63,7.57,6.01,14.12,14.12,111.2,14.65,217.67,12.25,8.17,0,33.65,0,66.35,21.18,168,4.85,12.43,31.37,30,-,12.79,7.82,30.09,0.16,89.27,43.35,45.92,0.29,14.49,14.2
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:22.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,36.6,363.92,13.32,-,355110.53,2.82,13319.54,355.11,579.11,-0.5,-0.16,0,327,48.05,15.66,15664.3,326,-10.78,14.12,2313.13,0,0,0,0,326.5,14.48,188.6,168.8,0,0,94.12,8.76,73.4,14.12,29480,-9.4,3,23,-,11.58,834,0,0,0,0,-,-,312,-0.15,0.39,-0.18,-,0,71.6,50.2,53.73,50.2,50.2,-10.5,50.9,-,4320,188.6,0,0,129,96.86,74.84,2175.57,12.43,220.59,179.7,32.84,-116.99,63,7.57,6.01,14.12,14.12,111.2,14.65,217.67,12.25,8.17,0,33.65,0,66.35,21.18,168,4.85,12.43,31.37,30,-,12.79,7.82,30.09,0.16,89.27,43.35,45.92,0.29,14.49,14.2
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:23.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,74.7,358.52,26.78,-,714007.88,1.4,26781.12,714.01,1164.4,0,0,0,327,29.65,9.73,9725.2,328,-10.78,14.12,4792.26,0,0,0,0,332,14.41,188.6,168.8,0,0,86.27,8.03,73.4,14.12,29480,-9.4,3,23,-,11.58,834,0,0,0,0,-,-,312,-0.15,0.39,-0.18,-,0,71.6,50.2,53.73,50.2,50.2,-10.5,50.9,-,15872,188.6,13.73,2347.25,155,89.02,75.71,1699.84,12.43,220.59,179.7,32.84,-116.99,63,12.54,13.57,14.12,14.12,111.2,6.38,13.19,12.25,8.17,33.29,35.23,0,64.77,16.08,170,4.85,17.4,25.49,-13,30.37,12.8,7.81,30.11,0.17,91.45,45.53,45.92,-7.98,14.45,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:24.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,74.7,358.52,26.78,-,586506.44,1.71,26781.12,586.51,956.47,0,0,0,327,29.65,9.73,9725.2,328,-10.78,14.12,5834.06,0,0,0,0,332,14.41,188.6,168.8,0,0,86.27,8.03,73.4,14.12,29480,-9.4,3,28,-,11.58,823,0,0,0,0,-,-,319,-0.15,29.41,283.04,-,4,69.8,50.2,53.73,50.2,50.2,15.5,50.9,-,15872,188.6,52.16,1621.75,155,82.75,58.31,1699.84,12.43,220.59,179.7,32.84,-116.99,63,13.17,3.14,14.12,14.12,105.8,7.4,8.11,12.24,8.17,75.8,36.21,0,63.79,16.08,170,4.85,18.02,35.29,20.5,10.15,12.69,7.88,29.86,0.18,92.86,46.94,45.92,-6.96,14.4,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:25.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,-26.95,354.23,-9.55,-,-195132.84,-5.12,-9546.62,-195.13,-318.22,-17.9,-6,0,335,-10.5,-3.52,-3517.5,335,-10.78,14.12,-2282.39,0,0,0,0,334,14.41,188.6,168.8,0,0,76.86,7.16,73.4,14.12,29480,-9.4,3,30,-,11.58,791,0,0,0,0,-,-,318.5,-0.15,44.71,707.88,-,4,69.8,50.2,53.73,50.2,50.2,15.5,50.9,-,15872,188.6,52.16,1621.75,154.75,82.75,58.31,2355.41,12.43,220.59,179.7,32.84,-116.99,63,13.17,3.14,14.12,14.12,105.8,7.4,8.11,12.24,8.17,75.8,36.29,0,63.71,26.67,172,4.85,18.02,35.29,20.5,10.15,12.69,7.88,29.86,0.18,92.98,47.06,45.92,-6.96,14.4,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:26.431,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,-26.95,354.23,-9.55,-,-195132.84,-5.12,-9546.62,-195.13,-318.22,-17.9,-6,0,335,-10.5,-3.52,-3517.5,335,-10.78,14.12,-2282.39,0,0,0,0,334,14.41,188.6,168.8,0,0,76.86,7.16,73.4,14.12,29480,-9.4,3,30,-,11.58,791,0,0,0,0,-,-,318.5,-0.15,44.71,707.88,-,68,64.4,50.2,53.73,50.2,50.2,6,50.9,-,5600,188.6,85.1,2410.75,154.75,70.59,59.61,2355.41,12.43,220.59,179.7,32.84,-116.99,63,16.27,11.72,14.12,14.12,95,12.76,3.12,12.24,8.17,203.9,37.55,0,62.45,26.67,172,4.85,21.13,43.92,6,25.52,12.48,8.02,29.35,0.19,94.85,48.93,45.92,-1.6,14.4,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:27.431,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,-6.85,360.42,-2.47,-,-50464.11,-19.82,-2468.89,-50.46,-82.3,-35.7,-11.75,0,329,60.35,19.79,19794.8,328,-10.78,14.12,-570.17,0,0,0,0,327.5,14.38,188.6,168.8,0,0,67.06,6.24,73.4,14.12,29480,-9.4,3,30,-,11.58,791,0,0,0,0,-,-,318.5,-0.15,44.71,707.88,-,68,64.4,50.2,53.73,50.2,50.2,6,50.9,-,5600,188.6,85.1,2410.75,-102.75,70.59,59.61,2922.51,12.43,220.59,179.7,32.84,-116.99,63,16.27,11.72,14.12,14.12,95,12.76,3.12,12.24,8.17,203.9,37.61,0,62.39,33.73,174,4.85,21.13,43.92,6,25.52,12.48,8.02,29.35,0.19,94.94,49.02,45.92,-1.6,14.4,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:28.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,-6.85,360.42,-2.47,-,-37848.08,-26.42,-2468.89,-37.85,-61.72,-35.7,-11.75,0,329,60.35,19.79,19794.8,328,-10.78,14.12,-760.22,0,0,0,0,327.5,14.38,188.6,168.8,0,0,67.06,6.24,73.4,14.12,29480,-9.4,3,40,-,11.58,748,0,0,0,0,-,-,318.5,-0.15,44.71,707.88,-,68,64.4,50.2,53.73,50.2,50.2,6,50.9,-,5600,188.6,85.1,2410.75,-102.75,70.59,59.61,2922.51,12.43,220.59,179.7,32.84,-116.99,63,16.27,11.72,14.12,14.12,95,12.76,3.12,12.24,8.17,203.9,37.61,0,62.39,33.73,174,4.85,21.13,43.92,6,25.52,12.48,8.02,29.35,0.19,94.94,49.02,45.92,-1.6,14.4,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:29.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,-20.05,355.73,-7.23,-,-110781.61,-9.03,-7226.46,-110.78,-180.66,-32.8,-11.75,0,329,60.35,19.79,19794.8,328,-10.78,14.12,-2225.17,0,0,0,0,327.5,14.38,188.6,168.8,0,0,67.06,6.24,73.4,14.12,29480,-9.4,3,40,-,11.58,748,0,0,0,0,-,-,321,-0.15,48.63,802.28,-,68,60.8,50.2,53.73,50.2,50.2,21,50.9,-,3360,188.6,78.43,2677.5,-61.75,76.86,60.92,2913.81,12.43,220.59,179.7,32.84,-116.99,63,23.11,11.72,14.12,14.12,89.6,13.63,3.53,12.24,8.17,211.12,39.44,0,60.56,36.47,177,4.85,27.96,47.06,21.5,25.52,12.28,8.15,28.88,0.21,97.8,51.88,45.92,-0.73,14.39,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:30.430,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,-20.05,355.73,-7.13,-,-99400.76,-10.06,-7132.47,-99.4,-162.1,-32.8,-11.05,0,337,-22.5,-7.63,-7627.5,339,-10.78,14.12,-2479.94,0,0,0,0,342.5,14.38,188.6,170.6,0,0,82.75,7.71,73.4,14.12,29480,-9.4,3,44,-,11.58,738,0,0,0,0,-,-,321,-0.15,48.63,802.28,-,68,60.8,50.2,53.73,50.2,50.2,21,50.9,-,3360,188.6,78.43,2677.5,-61.75,76.86,60.92,2913.81,12.43,220.59,179.7,32.84,-116.99,63,23.11,11.72,14.12,14.12,89.6,13.63,3.53,12.24,8.17,211.12,39.44,0,60.56,36.47,177,4.85,27.96,47.06,21.5,25.52,12.28,8.15,28.88,0.21,97.8,51.88,45.92,-0.73,14.39,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:31.429,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,-20.05,355.73,-7.13,-,-99400.76,-10.06,-7132.47,-99.4,-162.1,-32.8,-11.05,0,337,-22.5,-7.63,-7627.5,339,-10.78,14.12,-2479.94,0,0,0,0,342.5,14.38,188.6,170.6,0,0,82.75,7.71,73.4,14.12,29480,-9.4,3,44,-,11.58,738,0,0,0,0,-,-,329.5,-0.15,13.33,-0.18,-,12,60.8,50.2,53.73,50.2,50.2,14.5,50.9,-,15872,188.6,78.43,2677.5,-61.75,76.86,60.92,2913.81,12.43,220.59,179.7,32.84,-116.99,63,23.11,11.72,14.12,14.12,89.6,13.63,3.53,12.24,8.17,211.12,39.44,0,60.56,36.47,177,4.85,27.96,47.06,21.5,25.52,12.28,8.15,28.88,0.21,97.8,51.88,45.92,-0.73,14.39,14.1
Wed Dec 31 10:27:14 PST 2025,31-Dec-2025 10:28:32.429,-116.98845376,32.83923005,2.1700000762939453,3.7900924682617188,67.23681640625,179.6999969482422,0.11,9.77,-2.13,0.04,-35.35,344.94,-12.19,-,-169933.61,-5.88,-12193.54,-169.93,-277.13,18.75,6.32,0,337,-50.8,-17.12,-17119.6,337,-10.78,14.12,-4509.22,0,0,0,0,337,14.48,190.4,170.6,0,0,84.71,7.89,73.4,14.12,29480,-9.4,3,44,-,11.58,738,0,0,0,0,-,-,329.5,-0.15,13.33,-0.18,-,12,60.8,50.2,53.73,50.2,50.2,14.5,50.9,-,15872,190.4,0,1193,57.25,84.71,62.22,2641.14,12.43,220.59,179.7,32.84,-116.99,63,18.14,-,14.12,14.12,89.6,3.34,183.78,12.24,8.17,5.37,40.93,0,59.07,0.39,179,4.85,22.99,10.59,21,-,12.3,8.13,28.94,0.23,100.27,54.35,45.92,-11.02,14.45,14.1
